t,v,r
377027544.000000,29535.051778,149748068474.077484
377037544.000000,29533.825407,149754829607.219604
377047544.000000,29532.601039,149761581062.056244
377057544.000000,29531.378676,149768322817.875336
377067544.000000,29530.158324,149775054854.006622
377077544.000000,29528.939986,149781777149.821503
377087544.000000,29527.723665,149788489684.733337
377097544.000000,29526.509366,149795192438.197144
377107544.000000,29525.297093,149801885389.710052
377117544.000000,29524.086849,149808568518.811005
377127544.000000,29522.878637,149815241805.081055
377137544.000000,29521.672462,149821905228.143280
377147544.000000,29520.468328,149828558767.662842
377157544.000000,29519.266238,149835202403.347107
377167544.000000,29518.066197,149841836114.945587
377177544.000000,29516.868207,149848459882.250153
377187544.000000,29515.672272,149855073685.094818
377197544.000000,29514.478397,149861677503.356079
377207544.000000,29513.286584,149868271316.952759
377217544.000000,29512.096839,149874855105.846222
377227544.000000,29510.909163,149881428850.040161
377237544.000000,29509.723562,149887992529.580933
377247544.000000,29508.540039,149894546124.557434
377257544.000000,29507.358597,149901089615.101227
377267544.000000,29506.179240,149907622981.386505
377277544.000000,29505.001971,149914146203.630280
377287544.000000,29503.826796,149920659262.092163
377297544.000000,29502.653716,149927162137.074799
377307544.000000,29501.482736,149933654808.923523
377317544.000000,29500.313859,149940137258.026703
377327544.000000,29499.147089,149946609464.815552
377337544.000000,29497.982429,149953071409.764343
377347544.000000,29496.819884,149959523073.390381
377357544.000000,29495.659456,149965964436.254150
377367544.000000,29494.501149,149972395478.959137
377377544.000000,29493.344968,149978816182.152069
377387544.000000,29492.190915,149985226526.522919
377397544.000000,29491.038993,149991626492.804871
377407544.000000,29489.889207,149998016061.774506
377417544.000000,29488.741560,150004395214.251709
377427544.000000,29487.596056,150010763931.099792
377437544.000000,29486.452698,150017122193.225464
377447544.000000,29485.311489,150023469981.579010
377457544.000000,29484.172433,150029807277.154175
377467544.000000,29483.035534,150036134060.988342
377477544.000000,29481.900795,150042450314.162415
377487544.000000,29480.768219,150048756017.801056
377497544.000000,29479.637811,150055051153.072662
377507544.000000,29478.509572,150061335701.189240
377517544.000000,29477.383508,150067609643.406708
377527544.000000,29476.259621,150073872961.024811
377537544.000000,29475.137914,150080125635.387085
377547544.000000,29474.018392,150086367647.881104
377557544.000000,29472.901057,150092598979.938263
377567544.000000,29471.785913,150098819613.034088
377577544.000000,29470.672964,150105029528.688049
377587544.000000,29469.562212,150111228708.463806
377597544.000000,29468.453661,150117417133.969025
377607544.000000,29467.347315,150123594786.855621
377617544.000000,29466.243176,150129761648.819702
377627544.000000,29465.141249,150135917701.601593
377637544.000000,29464.041536,150142062926.985931
377647544.000000,29462.944041,150148197306.801697
377657544.000000,29461.848767,150154320822.922241
377667544.000000,29460.755717,150160433457.265289
377677544.000000,29459.664895,150166535191.793060
377687544.000000,29458.576304,150172626008.512177
377697544.000000,29457.489948,150178705889.473907
377707544.000000,29456.405829,150184774816.774017
377717544.000000,29455.323951,150190832772.552917
377727544.000000,29454.244317,150196879738.995605
377737544.000000,29453.166930,150202915698.331818
377747544.000000,29452.091794,150208940632.836029
377757544.000000,29451.018911,150214954524.827454
377767544.000000,29449.948286,150220957356.670044
377777544.000000,29448.879921,150226949110.772705
377787544.000000,29447.813819,150232929769.589142
377797544.000000,29446.749984,150238899315.618073
377807544.000000,29445.688419,150244857731.403076
377817544.000000,29444.629127,150250804999.532654
377827544.000000,29443.572111,150256741102.640564
377837544.000000,29442.517374,150262666023.405426
377847544.000000,29441.464920,150268579744.551056
377857544.000000,29440.414751,150274482248.846375
377867544.000000,29439.366871,150280373519.105591
377877544.000000,29438.321283,150286253538.187927
377887544.000000,29437.277990,150292122288.998047
377897544.000000,29436.236995,150297979754.485809
377907544.000000,29435.198301,150303825917.646393
377917544.000000,29434.161911,150309660761.520416
377927544.000000,29433.127828,150315484269.193787
377937544.000000,29432.096056,150321296423.797913
377947544.000000,29431.066598,150327097208.509735
377957544.000000,29430.039455,150332886606.551544
377967544.000000,29429.014633,150338664601.191254
377977544.000000,29427.992133,150344431175.742371
377987544.000000,29426.971958,150350186313.563995
377997544.000000,29425.954112,150355929998.060913
378007544.000000,29424.938598,150361662212.683472
378017544.000000,29423.925418,150367382940.927856
378027544.000000,29422.914576,150373092166.335999
378037544.000000,29421.906074,150378789872.495514
378047544.000000,29420.899915,150384476043.039917
378057544.000000,29419.896104,150390150661.648590
378067544.000000,29418.894641,150395813712.046692
378077544.000000,29417.895531,150401465178.005493
378087544.000000,29416.898776,150407105043.342041
378097544.000000,29415.904380,150412733291.919434
378107544.000000,29414.912344,150418349907.646820
378117544.000000,29413.922672,150423954874.479370
378127544.000000,29412.935368,150429548176.418365
378137544.000000,29411.950433,150435129797.511200
378147544.000000,29410.967871,150440699721.851379
378157544.000000,29409.987684,150446257933.578644
378167544.000000,29409.009875,150451804416.878998
378177544.000000,29408.034448,150457339155.984589
378187544.000000,29407.061405,150462862135.173950
378197544.000000,29406.090749,150468373338.771820
378207544.000000,29405.122482,150473872751.149414
378217544.000000,29404.156608,150479360356.724213
378227544.000000,29403.193130,150484836139.960205
378237544.000000,29402.232049,150490300085.367737
378247544.000000,29401.273369,150495752177.503723
378257544.000000,29400.317093,150501192400.971497
378267544.000000,29399.363224,150506620740.420959
378277544.000000,29398.411763,150512037180.548584
378287544.000000,29397.462715,150517441706.097473
378297544.000000,29396.516081,150522834301.857300
378307544.000000,29395.571865,150528214952.664429
378317544.000000,29394.630068,150533583643.401947
378327544.000000,29393.690695,150538940358.999573
378337544.000000,29392.753747,150544285084.433868
378347544.000000,29391.819227,150549617804.728180
378357544.000000,29390.887138,150554938504.952545
378367544.000000,29389.957483,150560247170.223999
378377544.000000,29389.030264,150565543785.706329
378387544.000000,29388.105484,150570828336.610321
378397544.000000,29387.183145,150576100808.193542
378407544.000000,29386.263250,150581361185.760681
378417544.000000,29385.345803,150586609454.663330
378427544.000000,29384.430805,150591845600.300140
378437544.000000,29383.518258,150597069608.116730
378447544.000000,29382.608167,150602281463.605865
378457544.000000,29381.700532,150607481152.307404
378467544.000000,29380.795358,150612668659.808319
378477544.000000,29379.892646,150617843971.742737
378487544.000000,29378.992398,150623007073.791992
378497544.000000,29378.094619,150628157951.684601
378507544.000000,29377.199309,150633296591.196381
378517544.000000,29376.306472,150638422978.150391
378527544.000000,29375.416110,150643537098.416931
378537544.000000,29374.528225,150648638937.913727
378547544.000000,29373.642821,150653728482.605774
378557544.000000,29372.759899,150658805718.505524
378567544.000000,29371.879462,150663870631.672791
378577544.000000,29371.001513,150668923208.214783
378587544.000000,29370.126054,150673963434.286285
378597544.000000,29369.253088,150678991296.089417
378607544.000000,29368.382616,150684006779.873962
378617544.000000,29367.514642,150689009871.937134
378627544.000000,29366.649168,150694000558.623810
378637544.000000,29365.786196,150698978826.326355
378647544.000000,29364.925729,150703944661.484833
378657544.000000,29364.067769,150708898050.586945
378667544.000000,29363.212318,150713838980.167999
378677544.000000,29362.359379,150718767436.811066
378687544.000000,29361.508955,150723683407.146912
378697544.000000,29360.661047,150728586877.854034
378707544.000000,29359.815658,150733477835.658783
378717544.000000,29358.972790,150738356267.335205
378727544.000000,29358.132447,150743222159.705200
378737544.000000,29357.294629,150748075499.638550
378747544.000000,29356.459339,150752916274.052856
378757544.000000,29355.626580,150757744469.913696
378767544.000000,29354.796354,150762560074.234436
378777544.000000,29353.968664,150767363074.076538
378787544.000000,29353.143511,150772153456.549347
378797544.000000,29352.320897,150776931208.810181
378807544.000000,29351.500826,150781696318.064453
378817544.000000,29350.683299,150786448771.565582
378827544.000000,29349.868319,150791188556.614990
378837544.000000,29349.055887,150795915660.562286
378847544.000000,29348.246007,150800630070.805145
378857544.000000,29347.438680,150805331774.789368
378867544.000000,29346.633908,150810020760.008972
378877544.000000,29345.831694,150814697014.006042
378887544.000000,29345.032040,150819360524.371002
378897544.000000,29344.234948,150824011278.742371
378907544.000000,29343.440421,150828649264.807037
378917544.000000,29342.648460,150833274470.300079
378927544.000000,29341.859067,150837886883.004913
378937544.000000,29341.072245,150842486490.753265
378947544.000000,29340.287996,150847073281.425171
378957544.000000,29339.506322,150851647242.949097
378967544.000000,29338.727225,150856208363.301788
378977544.000000,29337.950707,150860756630.508514
378987544.000000,29337.176771,150865292032.642853
378997544.000000,29336.405418,150869814557.826904
379007544.000000,29335.636650,150874324194.231262
379017544.000000,29334.870470,150878820930.074921
379027544.000000,29334.106880,150883304753.625488
379037544.000000,29333.345882,150887775653.199036
379047544.000000,29332.587477,150892233617.160187
379057544.000000,29331.831668,150896678633.922180
379067544.000000,29331.078457,150901110691.946838
379077544.000000,29330.327845,150905529779.744629
379087544.000000,29329.579836,150909935885.874603
379097544.000000,29328.834430,150914328998.944458
379107544.000000,29328.091630,150918709107.610626
379117544.000000,29327.351438,150923076200.578247
379127544.000000,29326.613856,150927430266.601074
379137544.000000,29325.878885,150931771294.481750
379147544.000000,29325.146528,150936099273.071533
379157544.000000,29324.416787,150940414191.270538
379167544.000000,29323.689663,150944716038.027740
379177544.000000,29322.965159,150949004802.340729
379187544.000000,29322.243276,150953280473.256073
379197544.000000,29321.524017,150957543039.869232
379207544.000000,29320.807383,150961792491.324463
379217544.000000,29320.093376,150966028816.814911
379227544.000000,29319.381997,150970252005.582703
379237544.000000,29318.673250,150974462046.918762
379247544.000000,29317.967136,150978658930.163147
379257544.000000,29317.263656,150982842644.704773
379267544.000000,29316.562812,150987013179.981506
379277544.000000,29315.864607,150991170525.480255
379287544.000000,29315.169041,150995314670.737000
379297544.000000,29314.476118,150999445605.336700
379307544.000000,29313.785838,151003563318.913483
379317544.000000,29313.098204,151007667801.150330
379327544.000000,29312.413217,151011759041.779541
379337544.000000,29311.730879,151015837030.582397
379347544.000000,29311.051192,151019901757.389343
379357544.000000,29310.374158,151023953212.079987
